-0.000000;-5.000000;1.600000;-0.002242;-1.455316;-0.007402;-0.131367;-0.131367;-0.131367;0.000293;0.006278;0.000199;0.085940;0.008638;0.037770;0.000000;0.000000;0.000000;21.658000
-0.000071;-5.029110;1.599836;-0.004869;-1.455655;-0.009015;-0.131344;-0.131344;-0.131344;0.001993;0.006449;0.000946;0.084046;0.008455;0.036891;0.000000;0.000000;0.000000;21.658000
-0.000195;-5.058226;1.599639;-0.007496;-1.455992;-0.010628;-0.131288;-0.131288;-0.131288;0.003655;0.006616;0.001675;0.082192;0.008275;0.036031;0.000000;0.000000;0.000000;21.659000
-0.000371;-5.087349;1.599411;-0.010121;-1.456326;-0.012240;-0.131198;-0.131198;-0.131198;0.005281;0.006780;0.002387;0.080376;0.008100;0.035189;0.000000;0.000000;0.000000;21.659000
-0.000600;-5.116479;1.599150;-0.012744;-1.456657;-0.013851;-0.131077;-0.131077;-0.131077;0.006871;0.006940;0.003083;0.078597;0.007929;0.034364;0.000000;0.000000;0.000000;21.659000
-0.000881;-5.145616;1.598857;-0.015364;-1.456985;-0.015461;-0.130924;-0.130924;-0.130924;0.008425;0.007097;0.003762;0.076857;0.007761;0.033555;0.000000;0.000000;0.000000;21.659000
-0.001214;-5.174759;1.598531;-0.017980;-1.457311;-0.017069;-0.130740;-0.130740;-0.130740;0.009945;0.007251;0.004425;0.075152;0.007597;0.032764;0.000000;0.000000;0.000000;21.659000
-0.001600;-5.203908;1.598174;-0.020593;-1.457633;-0.018676;-0.130526;-0.130526;-0.130526;0.011431;0.007401;0.005073;0.073484;0.007437;0.031989;0.000000;0.000000;0.000000;21.659000
-0.002038;-5.233064;1.597784;-0.023201;-1.457953;-0.020281;-0.130283;-0.130283;-0.130283;0.012885;0.007548;0.005705;0.071850;0.007280;0.031230;0.000000;0.000000;0.000000;21.659000
-0.002528;-5.262226;1.597363;-0.025804;-1.458270;-0.021883;-0.130011;-0.130011;-0.130011;0.014306;0.007692;0.006322;0.070251;0.007128;0.030486;0.000000;0.000000;0.000000;21.659000
-0.003070;-5.291395;1.596909;-0.028401;-1.458583;-0.023483;-0.129711;-0.129711;-0.129711;0.015695;0.007834;0.006924;0.068686;0.006978;0.029758;0.000000;0.000000;0.000000;21.659000
-0.003664;-5.320569;1.596423;-0.030992;-1.458894;-0.025080;-0.129383;-0.129383;-0.129383;0.017053;0.007972;0.007512;0.067154;0.006832;0.029046;0.000000;0.000000;0.000000;21.659000
-0.004310;-5.349750;1.595906;-0.033577;-1.459201;-0.026674;-0.129029;-0.129029;-0.129029;0.018381;0.008107;0.008086;0.065654;0.006690;0.028348;0.000000;0.000000;0.000000;21.659000
-0.005007;-5.378937;1.595357;-0.036153;-1.459505;-0.028265;-0.128648;-0.128648;-0.128648;0.019680;0.008239;0.008646;0.064187;0.006551;0.027664;0.000000;0.000000;0.000000;21.659000
-0.005756;-5.408131;1.594775;-0.038722;-1.459806;-0.029852;-0.128242;-0.128242;-0.128242;0.020949;0.008369;0.009193;0.062750;0.006415;0.026996;0.000000;0.000000;0.000000;21.659000
-0.006556;-5.437330;1.594162;-0.041283;-1.460103;-0.031436;-0.127811;-0.127811;-0.127811;0.022190;0.008496;0.009726;0.061345;0.006282;0.026341;0.000000;0.000000;0.000000;21.659000
-0.007407;-5.466535;1.593518;-0.043835;-1.460397;-0.033015;-0.127355;-0.127355;-0.127355;0.023403;0.008620;0.010247;0.059969;0.006152;0.025700;0.000000;0.000000;0.000000;21.659000
-0.008309;-5.495746;1.592842;-0.046377;-1.460688;-0.034591;-0.126875;-0.126875;-0.126875;0.024589;0.008742;0.010754;0.058623;0.006025;0.025072;0.000000;0.000000;0.000000;21.659000
-0.009262;-5.524962;1.592134;-0.048909;-1.460975;-0.036162;-0.126371;-0.126371;-0.126371;0.025748;0.008861;0.011250;0.057306;0.005902;0.024458;0.000000;0.000000;0.000000;21.659000
-0.010265;-5.554185;1.591395;-0.051432;-1.461258;-0.037729;-0.125845;-0.125845;-0.125845;0.026881;0.008978;0.011733;0.056017;0.005781;0.023856;0.000000;0.000000;0.000000;21.659000
-0.011319;-5.583412;1.590625;-0.053943;-1.461538;-0.039292;-0.125296;-0.125296;-0.125296;0.027989;0.009092;0.012204;0.054756;0.005663;0.023268;0.000000;0.000000;0.000000;21.659000
-0.012423;-5.612646;1.589824;-0.056443;-1.461814;-0.040849;-0.124726;-0.124726;-0.124726;0.029072;0.009205;0.012663;0.053523;0.005548;0.022692;0.000000;0.000000;0.000000;21.659000
-0.013577;-5.641885;1.588991;-0.058932;-1.462087;-0.042401;-0.124133;-0.124133;-0.124133;0.030130;0.009314;0.013112;0.052316;0.005436;0.022128;0.000000;0.000000;0.000000;21.659000
-0.014780;-5.671129;1.588128;-0.061409;-1.462356;-0.043948;-0.123520;-0.123520;-0.123520;0.031164;0.009422;0.013549;0.051135;0.005327;0.021577;0.000000;0.000000;0.000000;21.659000
-0.016033;-5.700379;1.587233;-0.063873;-1.462621;-0.045490;-0.122887;-0.122887;-0.122887;0.032176;0.009528;0.013975;0.049981;0.005220;0.021037;0.000000;0.000000;0.000000;21.659000
-0.017335;-5.729634;1.586308;-0.066324;-1.462882;-0.047026;-0.122234;-0.122234;-0.122234;0.033164;0.009631;0.014390;0.048851;0.005116;0.020508;0.000000;0.000000;0.000000;21.659000
-0.018686;-5.758895;1.585352;-0.068762;-1.463140;-0.048556;-0.121561;-0.121561;-0.121561;0.034130;0.009732;0.014795;0.047746;0.005015;0.019992;0.000000;0.000000;0.000000;21.659000
-0.020085;-5.788160;1.584366;-0.071186;-1.463393;-0.050080;-0.120869;-0.120869;-0.120869;0.035074;0.009831;0.015190;0.046666;0.004916;0.019486;0.000000;0.000000;0.000000;21.659000
-0.021533;-5.817430;1.583349;-0.073596;-1.463643;-0.051598;-0.120158;-0.120158;-0.120158;0.035997;0.009929;0.015575;0.045609;0.004819;0.018991;0.000000;0.000000;0.000000;21.659000
-0.023029;-5.846706;1.582302;-0.075992;-1.463889;-0.053110;-0.119429;-0.119429;-0.119429;0.036898;0.010024;0.015950;0.044575;0.004725;0.018507;0.000000;0.000000;0.000000;21.659000
-0.024573;-5.875986;1.581225;-0.078373;-1.464130;-0.054616;-0.118682;-0.118682;-0.118682;0.037780;0.010118;0.016315;0.043565;0.004633;0.018033;0.000000;0.000000;0.000000;21.659000
-0.026164;-5.905271;1.580118;-0.080740;-1.464368;-0.056115;-0.117918;-0.117918;-0.117918;0.038641;0.010210;0.016671;0.042576;0.004544;0.017570;0.000000;0.000000;0.000000;21.659000
-0.027802;-5.934560;1.578980;-0.083090;-1.464601;-0.057608;-0.117137;-0.117137;-0.117137;0.039483;0.010300;0.017018;0.041610;0.004457;0.017117;0.000000;0.000000;0.000000;21.659000
-0.029488;-5.963855;1.577813;-0.085425;-1.464831;-0.059093;-0.116339;-0.116339;-0.116339;0.040306;0.010388;0.017356;0.040666;0.004372;0.016674;0.000000;0.000000;0.000000;21.659000
-0.031219;-5.993154;1.576617;-0.087744;-1.465056;-0.060572;-0.115524;-0.115524;-0.115524;0.041110;0.010474;0.017685;0.039742;0.004289;0.016240;0.000000;0.000000;0.000000;21.659000
-0.032997;-6.022457;1.575390;-0.090046;-1.465277;-0.062044;-0.114694;-0.114694;-0.114694;0.041896;0.010559;0.018005;0.038839;0.004209;0.015816;0.000000;0.000000;0.000000;21.659000
-0.034821;-6.051765;1.574135;-0.092331;-1.465494;-0.063508;-0.113849;-0.113849;-0.113849;0.042663;0.010643;0.018318;0.037957;0.004130;0.015402;0.000000;0.000000;0.000000;21.659000
-0.036690;-6.081077;1.572850;-0.094600;-1.465706;-0.064965;-0.112988;-0.112988;-0.112988;0.043414;0.010725;0.018622;0.037094;0.004054;0.014996;0.000000;0.000000;0.000000;21.659000
-0.038605;-6.110393;1.571536;-0.096851;-1.465914;-0.066415;-0.112112;-0.112112;-0.112112;0.044147;0.010805;0.018918;0.036251;0.003980;0.014600;0.000000;0.000000;0.000000;21.659000
-0.040564;-6.139713;1.570194;-0.099084;-1.466118;-0.067857;-0.111222;-0.111222;-0.111222;0.044864;0.010884;0.019206;0.035427;0.003908;0.014212;0.000000;0.000000;0.000000;21.659000
-0.042568;-6.169038;1.568822;-0.101299;-1.466318;-0.069291;-0.110318;-0.110318;-0.110318;0.045565;0.010961;0.019486;0.034622;0.003837;0.013833;0.000000;0.000000;0.000000;21.659000
-0.044616;-6.198366;1.567422;-0.103497;-1.466513;-0.070718;-0.109400;-0.109400;-0.109400;0.046249;0.011037;0.019759;0.033835;0.003769;0.013463;0.000000;0.000000;0.000000;21.659000
-0.046708;-6.227698;1.565993;-0.105675;-1.466704;-0.072136;-0.108468;-0.108468;-0.108468;0.046918;0.011112;0.020025;0.033067;0.003702;0.013101;0.000000;0.000000;0.000000;21.659000
-0.048843;-6.257034;1.564537;-0.107835;-1.466890;-0.073547;-0.107523;-0.107523;-0.107523;0.047572;0.011186;0.020283;0.032316;0.003638;0.012747;0.000000;0.000000;0.000000;21.659000
-0.051021;-6.286374;1.563052;-0.109976;-1.467072;-0.074950;-0.106565;-0.106565;-0.106565;0.048211;0.011258;0.020535;0.031582;0.003575;0.012401;0.000000;0.000000;0.000000;21.659000
-0.053242;-6.315717;1.561539;-0.112098;-1.467250;-0.076344;-0.105595;-0.105595;-0.105595;0.048835;0.011329;0.020779;0.030865;0.003514;0.012062;0.000000;0.000000;0.000000;21.659000
-0.055505;-6.345064;1.559998;-0.114200;-1.467422;-0.077730;-0.104612;-0.104612;-0.104612;0.049446;0.011398;0.021017;0.030165;0.003455;0.011732;0.000000;0.000000;0.000000;21.659000
-0.057810;-6.374414;1.558430;-0.116282;-1.467591;-0.079108;-0.103617;-0.103617;-0.103617;0.050042;0.011467;0.021249;0.029481;0.003397;0.011409;0.000000;0.000000;0.000000;21.659000
-0.060156;-6.403767;1.556834;-0.118344;-1.467754;-0.080477;-0.102610;-0.102610;-0.102610;0.050625;0.011534;0.021474;0.028813;0.003341;0.011093;0.000000;0.000000;0.000000;21.659000
-0.062543;-6.433124;1.555211;-0.120386;-1.467913;-0.081837;-0.101592;-0.101592;-0.101592;0.051195;0.011600;0.021692;0.028161;0.003287;0.010785;0.000000;0.000000;0.000000;21.659000
-0.064971;-6.462484;1.553560;-0.122408;-1.468068;-0.083189;-0.100563;-0.100563;-0.100563;0.051751;0.011666;0.021905;0.027524;0.003234;0.010483;0.000000;0.000000;0.000000;21.659000
-0.067440;-6.491847;1.551883;-0.124409;-1.468218;-0.084532;-0.099522;-0.099522;-0.099522;0.052296;0.011730;0.022112;0.026903;0.003183;0.010189;0.000000;0.000000;0.000000;21.659000
-0.069948;-6.521212;1.550179;-0.126389;-1.468363;-0.085867;-0.098471;-0.098471;-0.098471;0.052828;0.011793;0.022313;0.026296;0.003133;0.009901;0.000000;0.000000;0.000000;21.659000
-0.072495;-6.550581;1.548448;-0.128348;-1.468503;-0.087192;-0.097409;-0.097409;-0.097409;0.053348;0.011855;0.022508;0.025703;0.003085;0.009620;0.000000;0.000000;0.000000;21.659000
-0.075081;-6.579952;1.546691;-0.130285;-1.468639;-0.088508;-0.096337;-0.096337;-0.096337;0.053856;0.011916;0.022697;0.025125;0.003039;0.009346;0.000000;0.000000;0.000000;21.659000
-0.077706;-6.609327;1.544908;-0.132201;-1.468769;-0.089816;-0.095255;-0.095255;-0.095255;0.054353;0.011977;0.022882;0.024561;0.002994;0.009078;0.000000;0.000000;0.000000;21.659000
-0.080369;-6.638703;1.543099;-0.134095;-1.468896;-0.091114;-0.094163;-0.094163;-0.094163;0.054838;0.012036;0.023061;0.024010;0.002950;0.008816;0.000000;0.000000;0.000000;21.659000
-0.083070;-6.668082;1.541264;-0.135968;-1.469017;-0.092403;-0.093061;-0.093061;-0.093061;0.055313;0.012095;0.023234;0.023472;0.002908;0.008560;0.000000;0.000000;0.000000;21.659000
-0.085808;-6.697464;1.539403;-0.137818;-1.469133;-0.093682;-0.091951;-0.091951;-0.091951;0.055777;0.012152;0.023403;0.022948;0.002867;0.008311;0.000000;0.000000;0.000000;21.659000
-0.088582;-6.726848;1.537516;-0.139646;-1.469245;-0.094952;-0.090830;-0.090830;-0.090830;0.056231;0.012209;0.023567;0.022436;0.002827;0.008067;0.000000;0.000000;0.000000;21.659000
-0.091393;-6.756234;1.535605;-0.141451;-1.469351;-0.096213;-0.089701;-0.089701;-0.089701;0.056675;0.012265;0.023726;0.021937;0.002789;0.007829;0.000000;0.000000;0.000000;21.659000
-0.094240;-6.785622;1.533668;-0.143234;-1.469453;-0.097465;-0.088563;-0.088563;-0.088563;0.057109;0.012321;0.023880;0.021451;0.002752;0.007597;0.000000;0.000000;0.000000;21.659000
-0.097123;-6.815012;1.531706;-0.144993;-1.469550;-0.098706;-0.087417;-0.087417;-0.087417;0.057533;0.012376;0.024030;0.020976;0.002716;0.007371;0.000000;0.000000;0.000000;21.659000
-0.100040;-6.844404;1.529720;-0.146730;-1.469642;-0.099939;-0.086262;-0.086262;-0.086262;0.057948;0.012430;0.024175;0.020514;0.002682;0.007149;0.000000;0.000000;0.000000;21.659000
-0.102992;-6.873797;1.527709;-0.148444;-1.469729;-0.101161;-0.085099;-0.085099;-0.085099;0.058354;0.012483;0.024316;0.020062;0.002649;0.006934;0.000000;0.000000;0.000000;21.659000
-0.105977;-6.903193;1.525673;-0.150134;-1.469811;-0.102374;-0.083928;-0.083928;-0.083928;0.058750;0.012536;0.024452;0.019623;0.002617;0.006723;0.000000;0.000000;0.000000;21.659000
-0.108997;-6.932590;1.523614;-0.151801;-1.469888;-0.103577;-0.082749;-0.082749;-0.082749;0.059139;0.012588;0.024585;0.019194;0.002586;0.006518;0.000000;0.000000;0.000000;21.659000
-0.112049;-6.961988;1.521530;-0.153444;-1.469959;-0.104770;-0.081563;-0.081563;-0.081563;0.059518;0.012639;0.024713;0.018776;0.002556;0.006317;0.000000;0.000000;0.000000;21.659000
-0.115134;-6.991388;1.519423;-0.155063;-1.470026;-0.105953;-0.080369;-0.080369;-0.080369;0.059890;0.012690;0.024837;0.018369;0.002528;0.006122;0.000000;0.000000;0.000000;21.659000
-0.118252;-7.020789;1.517292;-0.156659;-1.470088;-0.107126;-0.079167;-0.079167;-0.079167;0.060253;0.012740;0.024958;0.017972;0.002500;0.005931;0.000000;0.000000;0.000000;21.659000
-0.121401;-7.050192;1.515138;-0.158230;-1.470145;-0.108290;-0.077958;-0.077958;-0.077958;0.060609;0.012790;0.025075;0.017586;0.002474;0.005745;0.000000;0.000000;0.000000;21.659000
-0.124581;-7.079595;1.512961;-0.159777;-1.470196;-0.109443;-0.076743;-0.076743;-0.076743;0.060957;0.012839;0.025188;0.017210;0.002449;0.005564;0.000000;0.000000;0.000000;21.659000
-0.127792;-7.108999;1.510760;-0.161300;-1.470242;-0.110586;-0.075520;-0.075520;-0.075520;0.061297;0.012888;0.025297;0.016844;0.002424;0.005387;0.000000;0.000000;0.000000;21.659000
-0.131033;-7.138405;1.508537;-0.162798;-1.470284;-0.111719;-0.074291;-0.074291;-0.074291;0.061630;0.012936;0.025403;0.016487;0.002401;0.005215;0.000000;0.000000;0.000000;21.659000
-0.134303;-7.167811;1.506292;-0.164271;-1.470320;-0.112842;-0.073055;-0.073055;-0.073055;0.061957;0.012984;0.025506;0.016140;0.002379;0.005047;0.000000;0.000000;0.000000;21.659000
-0.137603;-7.197217;1.504024;-0.165720;-1.470351;-0.113955;-0.071813;-0.071813;-0.071813;0.062276;0.013031;0.025605;0.015801;0.002358;0.004883;0.000000;0.000000;0.000000;21.659000
-0.140932;-7.226625;1.501734;-0.167144;-1.470376;-0.115058;-0.070564;-0.070564;-0.070564;0.062589;0.013078;0.025701;0.015473;0.002337;0.004724;0.000000;0.000000;0.000000;21.659000
-0.144289;-7.256032;1.499422;-0.168542;-1.470397;-0.116150;-0.069309;-0.069309;-0.069309;0.062895;0.013125;0.025794;0.015153;0.002318;0.004569;0.000000;0.000000;0.000000;21.659000
-0.147673;-7.285440;1.497088;-0.169916;-1.470412;-0.117232;-0.068048;-0.068048;-0.068048;0.063195;0.013171;0.025884;0.014841;0.002300;0.004417;0.000000;0.000000;0.000000;21.659000
-0.151085;-7.314849;1.494732;-0.171264;-1.470422;-0.118303;-0.066781;-0.066781;-0.066781;0.063489;0.013217;0.025971;0.014539;0.002282;0.004270;0.000000;0.000000;0.000000;21.659000
-0.154524;-7.344257;1.492356;-0.172587;-1.470426;-0.119364;-0.065509;-0.065509;-0.065509;0.063777;0.013262;0.026055;0.014244;0.002265;0.004126;0.000000;0.000000;0.000000;21.659000
-0.157989;-7.373666;1.489958;-0.173885;-1.470426;-0.120415;-0.064230;-0.064230;-0.064230;0.064059;0.013307;0.026136;0.013958;0.002250;0.003986;0.000000;0.000000;0.000000;21.659000
-0.161479;-7.403074;1.487539;-0.175156;-1.470420;-0.121456;-0.062947;-0.062947;-0.062947;0.064335;0.013352;0.026214;0.013680;0.002235;0.003850;0.000000;0.000000;0.000000;21.659000
-0.164995;-7.432483;1.485100;-0.176402;-1.470408;-0.122485;-0.061657;-0.061657;-0.061657;0.064606;0.013397;0.026290;0.013410;0.002221;0.003718;0.000000;0.000000;0.000000;21.659000
-0.168535;-7.461891;1.482640;-0.177623;-1.470392;-0.123505;-0.060362;-0.060362;-0.060362;0.064871;0.013441;0.026363;0.013147;0.002207;0.003589;0.000000;0.000000;0.000000;21.659000
-0.172099;-7.491298;1.480160;-0.178817;-1.470369;-0.124513;-0.059062;-0.059062;-0.059062;0.065132;0.013485;0.026434;0.012892;0.002195;0.003463;0.000000;0.000000;0.000000;21.659000
-0.175688;-7.520705;1.477659;-0.179985;-1.470342;-0.125512;-0.057757;-0.057757;-0.057757;0.065387;0.013529;0.026502;0.012644;0.002183;0.003341;0.000000;0.000000;0.000000;21.659000
-0.179299;-7.550112;1.475139;-0.181127;-1.470309;-0.126499;-0.056447;-0.056447;-0.056447;0.065638;0.013572;0.026567;0.012404;0.002172;0.003223;0.000000;0.000000;0.000000;21.659000
-0.182932;-7.579518;1.472599;-0.182243;-1.470271;-0.127476;-0.055132;-0.055132;-0.055132;0.065883;0.013616;0.026631;0.012171;0.002162;0.003107;0.000000;0.000000;0.000000;21.659000
-0.186588;-7.608923;1.470040;-0.183332;-1.470227;-0.128442;-0.053812;-0.053812;-0.053812;0.066124;0.013659;0.026692;0.011944;0.002153;0.002995;0.000000;0.000000;0.000000;21.659000
-0.190266;-7.638327;1.467462;-0.184395;-1.470178;-0.129398;-0.052487;-0.052487;-0.052487;0.066361;0.013702;0.026750;0.011725;0.002144;0.002886;0.000000;0.000000;0.000000;21.659000
-0.193964;-7.667730;1.464864;-0.185432;-1.470123;-0.130343;-0.051157;-0.051157;-0.051157;0.066593;0.013745;0.026807;0.011512;0.002136;0.002780;0.000000;0.000000;0.000000;21.659000
-0.197683;-7.697132;1.462248;-0.186442;-1.470063;-0.131277;-0.049823;-0.049823;-0.049823;0.066822;0.013787;0.026862;0.011306;0.002129;0.002677;0.000000;0.000000;0.000000;21.659000
-0.201421;-7.726532;1.459613;-0.187425;-1.469997;-0.132201;-0.048484;-0.048484;-0.048484;0.067046;0.013830;0.026914;0.011106;0.002122;0.002577;0.000000;0.000000;0.000000;21.660000
-0.205179;-7.755931;1.456960;-0.188381;-1.469926;-0.133113;-0.047141;-0.047141;-0.047141;0.067266;0.013872;0.026965;0.010912;0.002116;0.002479;0.000000;0.000000;0.000000;21.660000
-0.208956;-7.785329;1.454289;-0.189310;-1.469849;-0.134015;-0.045794;-0.045794;-0.045794;0.067482;0.013914;0.027013;0.010724;0.002111;0.002385;0.000000;0.000000;0.000000;21.660000
-0.212752;-7.814725;1.451600;-0.190213;-1.469767;-0.134906;-0.044442;-0.044442;-0.044442;0.067695;0.013957;0.027060;0.010543;0.002106;0.002293;0.000000;0.000000;0.000000;21.660000
-0.216565;-7.844120;1.448893;-0.191088;-1.469679;-0.135786;-0.043086;-0.043086;-0.043086;0.067904;0.013999;0.027105;0.010367;0.002102;0.002204;0.000000;0.000000;0.000000;21.660000
-0.220395;-7.873512;1.446168;-0.191936;-1.469585;-0.136656;-0.041726;-0.041726;-0.041726;0.068110;0.014041;0.027148;0.010197;0.002098;0.002118;0.000000;0.000000;0.000000;21.660000
-0.224242;-7.902903;1.443427;-0.192757;-1.469486;-0.137514;-0.040362;-0.040362;-0.040362;0.068312;0.014083;0.027190;0.010033;0.002096;0.002034;0.000000;0.000000;0.000000;21.660000
-0.228105;-7.932292;1.440668;-0.193551;-1.469381;-0.138362;-0.038993;-0.038993;-0.038993;0.068511;0.014124;0.027230;0.009874;0.002093;0.001953;0.000000;0.000000;0.000000;21.660000
-0.231984;-7.961678;1.437892;-0.194317;-1.469271;-0.139199;-0.037621;-0.037621;-0.037621;0.068707;0.014166;0.027268;0.009721;0.002092;0.001874;0.000000;0.000000;0.000000;21.660000
-0.235878;-7.991063;1.435100;-0.195055;-1.469154;-0.140025;-0.036245;-0.036245;-0.036245;0.068900;0.014208;0.027305;0.009573;0.002091;0.001798;0.000000;0.000000;0.000000;21.660000
-0.239786;-8.020445;1.432291;-0.195766;-1.469033;-0.140840;-0.034865;-0.034865;-0.034865;0.069090;0.014250;0.027340;0.009429;0.002090;0.001724;0.000000;0.000000;0.000000;21.660000
-0.243708;-8.049824;1.429466;-0.196450;-1.468905;-0.141644;-0.033481;-0.033481;-0.033481;0.069277;0.014292;0.027374;0.009292;0.002090;0.001652;0.000000;0.000000;0.000000;21.660000
-0.247644;-8.079201;1.426626;-0.197106;-1.468772;-0.142437;-0.032094;-0.032094;-0.032094;0.069462;0.014334;0.027406;0.009159;0.002090;0.001583;0.000000;0.000000;0.000000;21.660000
-0.251592;-8.108575;1.423769;-0.197734;-1.468633;-0.143219;-0.030703;-0.030703;-0.030703;0.069643;0.014375;0.027437;0.009030;0.002091;0.001516;0.000000;0.000000;0.000000;21.660000
-0.255553;-8.137946;1.420897;-0.198334;-1.468488;-0.143990;-0.029308;-0.029308;-0.029308;0.069823;0.014417;0.027467;0.008907;0.002093;0.001451;0.000000;0.000000;0.000000;21.660000
-0.259525;-8.167314;1.418009;-0.198906;-1.468338;-0.144750;-0.027910;-0.027910;-0.027910;0.070000;0.014459;0.027495;0.008788;0.002095;0.001388;0.000000;0.000000;0.000000;21.660000
-0.263509;-8.196679;1.415107;-0.199450;-1.468182;-0.145499;-0.026508;-0.026508;-0.026508;0.070174;0.014501;0.027522;0.008674;0.002097;0.001327;0.000000;0.000000;0.000000;21.660000
-0.267503;-8.226041;1.412190;-0.199966;-1.468019;-0.146238;-0.025103;-0.025103;-0.025103;0.070347;0.014543;0.027548;0.008564;0.002100;0.001269;0.000000;0.000000;0.000000;21.660000
-0.271507;-8.255400;1.409257;-0.200454;-1.467852;-0.146965;-0.023694;-0.023694;-0.023694;0.070517;0.014585;0.027573;0.008458;0.002103;0.001212;0.000000;0.000000;0.000000;21.660000
-0.275521;-8.284756;1.406311;-0.200914;-1.467678;-0.147681;-0.022282;-0.022282;-0.022282;0.070685;0.014627;0.027597;0.008357;0.002107;0.001157;0.000000;0.000000;0.000000;21.660000
-0.279544;-8.314107;1.403350;-0.201346;-1.467498;-0.148386;-0.020867;-0.020867;-0.020867;0.070851;0.014669;0.027619;0.008259;0.002112;0.001104;0.000000;0.000000;0.000000;21.660000
-0.283575;-8.343455;1.400376;-0.201749;-1.467313;-0.149080;-0.019448;-0.019448;-0.019448;0.071016;0.014712;0.027641;0.008166;0.002116;0.001053;0.000000;0.000000;0.000000;21.660000
-0.287613;-8.372800;1.397387;-0.202123;-1.467122;-0.149763;-0.018026;-0.018026;-0.018026;0.071178;0.014754;0.027661;0.008077;0.002121;0.001004;0.000000;0.000000;0.000000;21.660000
-0.291659;-8.402140;1.394385;-0.202470;-1.466924;-0.150435;-0.016601;-0.016601;-0.016601;0.071339;0.014796;0.027681;0.007991;0.002127;0.000957;0.000000;0.000000;0.000000;21.660000
-0.295712;-8.431477;1.391370;-0.202787;-1.466721;-0.151096;-0.015173;-0.015173;-0.015173;0.071498;0.014839;0.027700;0.007909;0.002133;0.000911;0.000000;0.000000;0.000000;21.660000
-0.299771;-8.460809;1.388341;-0.203077;-1.466512;-0.151745;-0.013741;-0.013741;-0.013741;0.071655;0.014882;0.027717;0.007831;0.002139;0.000867;0.000000;0.000000;0.000000;21.660000
-0.303835;-8.490137;1.385300;-0.203337;-1.466297;-0.152384;-0.012307;-0.012307;-0.012307;0.071811;0.014925;0.027734;0.007757;0.002145;0.000825;0.000000;0.000000;0.000000;21.660000
